,filename,fileid,char_start_offset,char_end_offset,paragraph_id,text
1012,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,2638,2640,5,"

"
1013,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,2640,3268,6,"Russia's major military build-up along Ukraine's eastern border has been a significant and deliberation provocation that only further escalates tensions and the likelihood of conflict. It deepens Russia's own isolation and also, of course, strengthens the resolve of the international community to stand with and support Ukraine as it seeks to maintain its sovereignty and territorial integrity. The only way forward, as we all know, is de-escalation, dialogue and the free elections that are planned for 25 May. And Ukraine must be allowed to prepare for those elections without the interference and coercion we are witnessing."
1014,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,3268,3270,7,"

"
1015,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,3270,3936,8,"But talks can take place only with genuine commitment and good faith on all sides. The talks between Russia, Ukraine, the European Union and the United States planned for 17 April are an essential step in that direction, but can take place successfully only on that basis. Attempts to change the facts on the ground are completely contrary to dialogue and peaceful resolution. We call on Russia to work immediately to reduce tensions, stop its destabilization and withdraw its forces from the provocative posture they have assumed on Ukraine's border. We have heard assurances in the past that Russia will take such action.
It now really is imperative that it do so."
1016,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,3936,3938,9,"

"
1017,UNSC_2014_SPV.7154_spch011_Australia.txt,UNSC_2014_SPV.7154_spch011,3938,3938,10,
1018,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,0,321,0,"Since yesterday, we have seen the abrupt and simultaneous outbreak of violence in eastern Ukraine: nothing about it was spontaneous. France condemns the violence. We call on all parties to exercise restraint and dialogue so that a peaceful solution to the crisis quickly emerges.
Everyone must work towards de-escalation."
1019,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,321,323,1,"

"
1020,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,323,1139,2,"The scenario we are seeing reminds one of the events that took place in Crimea one month ago: simultaneous action by a small but trained group of aggressive activists determined to occupy territory, followed by the presence of disciplined, masked men wearing uniforms and armed with weapons of war that are not found in military surplus. Those facts, which come to us through the waves of images on the Internet, are the same as the ones that Russia labelled a month ago as spontaneous demonstrations by local self-defence groups. No one believed it then, and we do not believe it today. One gets the impression that, in denying the facts, Russia is unaware ofthe existence of the Internet and that it serves to contradict its denials.
Let us not forget that such protests were a prelude to the annexation of Crimea."
1021,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,1139,1141,3,"

"
1022,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,1141,1858,4,"Moreover, the build-up of Russian troops for several weeks now - under the guise of military exercises - casts an ominous shadow over eastern Ukraine. Further still, the economic pressure is becoming more biting. Without dialogue with the Ukrainian side, which it has taken by the throat, Russia has brutally raised the price of gas. It blocks the entry of goods at the border between Russia and Ukraine, no doubt in an effort to stifle a country it calls its brother. Finally, Russia is systematically bombarding Ukraine with a message of defiance vis-a-vis Kyiv via the airwaves and television channels, which, for many people who do not have access to various sources of information, is the only message they hear."
1023,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,1858,1860,5,"

"
1024,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,1860,2536,6,"It is against that backdrop that France commends the level-headedness of Ukrainian officials who, against that destabilizing torrent of events, seek to resolve the crisis through dialogue. That is the spirit in which Prime Minister Yatsenyuk visited eastern Ukraine with specific proposals in response to the real questions of people overwhelmed by propaganda who are disoriented and being exploited by radical groups.
France has always been clear on the issue of the status oflanguages and regions. We encourage the authorities in Kyiv to continue their efforts for cooler heads to prevail, enter into a constructive dialogue and reassure people about their place in Ukraine."
1025,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,2536,2538,7,"

"
1026,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,2538,2950,8,"The future of Ukraine should not, and cannot, be up to anyone else but the Ukrainians themselves. We should support the Ukrainian authorities in organizing elections, under the best of conditions, that ensure that everyone is represented. Our message has always been clear that the presidential election scheduled for 25 May must be free and transparent and guaranteed by the presence of international observers."
1027,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,2950,2952,9,"

"
1028,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,2952,3898,10,"We reiterate our commitment to the territorial integrity of Ukraine. We call on Russia commit to de-escalation and to condemn, along with the rest of the Council, the attempts at destabilization carried out by armed groups in eastern Ukraine. We also call on Russia to fully assume its role as a permanent member of the Security Council. Russia is a guarantor of peace and security in the world, both in the larger world and in its immediate neighbourhood. There cannot be two different standards. Russia must today put its full weight behind helping Ukraine regain stability. It must show itself up to the task ofplaying the role it wishes to play as a pillar of Euro-Asian stability. We hope that the proposed meeting on 17 April among Russia, Ukraine, the United States and the European Union will be held and that it makes it possible for solutions to emerge.
This is a crucial stage and we call on all parties to exercise calm and restraint."
1029,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,3898,3900,11,"

"
1030,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,3900,4154,12,"In conclusion, I would like to raise a final warning call. The danger that now faces us is the failure of all our concerted efforts to build an international order that is not based on force, for today it is force alone that is seeking to impose the law."
1031,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,4154,4156,13,"

"
1032,UNSC_2014_SPV.7154_spch008_France.txt,UNSC_2014_SPV.7154_spch008,4156,4156,14,
1033,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,0,353,0,"The human stakes of what is happening in Ukraine are extremely high. The lives of innocent civilians are at risk, yet we are being bombarded by Russian disinformation and propaganda, while the Ukrainians are being confronted by incitement and violence. Russian media and Government spokespersons are spreading fiction, so we must tonight focus on facts."
1034,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,353,355,1,"

"
1035,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,355,1423,2,"The Council has heard, these last weeks, Russia disclaim any intention of occupying or invading.
The Council has heard it publicly, and we have heard it privately. Unfortunately, the fact is that the armed seizure of buildings in six eastern Ukrainian towns yesterday, and several more today, mirrors the tactics Russian forces used in the early stages of the Crimea invasion. Then, too, officials from the Russian Federation spoke early on in the crisis and disclaimed any intention of occupying or invading. In the earlier Crimean case, highly organized, well-equipped and professional forces wearing Russian military uniforms and military gear without identifying insignia moved in first to take control of Crimean Government and security facilities, before being later replaced by regular Russian military forces. Then, too, Russia said it was acting to protect minorities' rights. But the whole world now knows that they were not. As the Organization for Security and Cooperation in Europe has reported, the minorities at risk in Crimea are Tatars and Ukrainians."
1036,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,1423,1425,3,"

"
1037,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,1425,2019,4,"The Council has heard that there are no Russian troops in eastern Ukraine, but the fact is that many of the armed units that we have seen were outfitted in bullet-proof vests and camouflage uniforms with insignia removed. Those armed units, some wearing black and orange Saint George's ribbons - associated with Russian Victory Day celebrations - raised Russian and separatist flags over seized buildings and have called for referendums and union with Russia. We know who is behind that; indeed, the only entity in the area capable of those coordinated, professional military actions is Russia."
1038,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2019,2021,5,"

"
1039,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2021,2706,6,"The synchronized surgical seizure of buildings yesterday occurred in towns along the main highway, followed by armed roadblocks, almost as ifa coordinated barrier were being formed between Kyiv and the major eastern cities of Donetsk and Luhansk. The Council does not have to take my word for it - or even that of the Ukrainian Government - it need only witness for itself the videos of professional military shepherding thugs into a building in Kramatorsk; the photographs showing the so-called concerned citizens taking over Sloviansk, equipped exactly like the elite troops that took Crimea; or the video of a military operation in Krasny Liman by armed men with the same equipment."
1040,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2706,2708,7,"

"
1041,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2708,2941,8,"The Council has heard laments about instability, as ifinstability were organic. But the fact is that this is the saddest kind of instability: it is completely man-made.
This instability was written and choreographed in and by Russia."
1042,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2941,2943,9,"

"
1043,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,2943,3448,10,"We continue efforts to de-escalate the situation in Ukraine and find a diplomatic path forward, which is why Secretary Kerry will participate in the Geneva talks on 17 April, which will include Russian Foreign Minister Lavrov. But ifthose are to be successful, Russia will have to explain why its forces continue to mass on the Ukrainian border - at least 40,000 forces - and it will have to come with constructive ideas on how to de-escalate and resolve the armed attacks on buildings in eastern Ukraine."
1044,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,3448,3450,11,"

"
1045,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,3450,4211,12,"The United States stands with Ukraine and the fundamental principle that the future of Ukraine must be decided by the Ukrainian people. We also stand with international law and norms and the fundamental principle that borders are not suggestions. On Monday, we will conclude the $1 billion loan guarantee for Ukraine. That will benefit all the Ukrainian people, including minorities. Next week, Vice-President Biden will visit Ukraine. We strongly support concluding the agreement between Ukraine and the International Monetary Fund so that the international community can bolster Ukraine's economy. And we will support in every way we can Ukraine's elections at the end of May so that Ukraine can advance its political transition and look to a peaceful future."
1046,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,4211,4213,13,"

"
1047,UNSC_2014_SPV.7154_spch006_United_States_Of_America.txt,UNSC_2014_SPV.7154_spch006,4213,4213,14,
1048,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,0,223,0,"I thank you, Madam President, for convening this emergency meeting on the situation in Ukraine. I also thank Assistant Secretary-General Oscar Fernandez-Taranco for his briefing on the worrying situation in eastern Ukraine."
1049,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,223,225,1,"

"
1050,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,225,620,2,"We are very alarmed by reports of increased tensions in eastern Ukraine in the past several days.
We condemn the attack that killed a State security officer and wounded five others in the eastern city of Slovyansk. The perpetrators of that criminal act should be brought to justice. I take this opportunity to echo the Secretary-General's call to all sides to work towards calming the situation."
1051,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,620,622,3,"

"
1052,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,622,989,4,"After numerous calls for the de-escalation of the crisis, the situation has become more complex for the diverse Ukrainian community. It is imperative to protect the rights of the citizens of Ukraine regardless of ethnic background. We reiterate our call for an inclusive dialogue, a frank and open discussion that is mutually beneficial for all the parties concerned."
1053,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,989,991,5,"

"
1054,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,991,1256,6,"Although Rwanda agrees in principle that Ukraine, like any other country, has a right to self-defence and to promote its territorial integrity, its acts should be proportional. We discourage any military act that would put the lives of innocent civilians in danger."
1055,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,1256,1258,7,"

"
1056,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,1258,1835,8,"Rwanda remains of the View that military action will only worsen the already tense situation. We encourage all the parties involved, particularly in the current situation, to exercise full restraint. It is vital to allow the diplomatic efforts that have already been deployed to work. The international community cannot watch another crisis slip out of its hands. We must act on what we stand for - peace and security. We welcome the discussion among the United States, Ukraine and Russia due to take place on 17 April. We encourage United Nations participation in those talks."
1057,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,1835,1837,9,"

"
1058,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,1837,2439,10,"In conclusion, let me reiterate that the Security Council, the only world body in charge of maintaining international peace and security, must work towards restoring its own unity in order to be able to defend the unity, sovereignty and territorial integrity of a States Members of the United Nations, while addressing the interests of the countries of the region. We recognize that there are political interests involved. However, we should not forget that ordinary Ukrainians are caught in the midst of this conflict; all they want and ask for is a peaceful country. This we should all be mindful of."
1059,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,2439,2441,11,"

"
1060,UNSC_2014_SPV.7154_spch009_Rwanda.txt,UNSC_2014_SPV.7154_spch009,2441,2441,12,
1061,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,0,492,0,"We would like to thank Assistant Secretary-General Oscar Fernandez-Taranco for his briefing and welcome the convening of this meeting at this critical time for Ukraine and the region. We face a sensitive development in the crisis in Ukraine. Chile regrets the outbreaks of violence seen in the eastern regions, specifically in Donetsk, Luhansk and Kharkiv, and expresses its deep concern over the serious consequences of the escalation of the crisis owing to the actions of separatist groups."
1062,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,492,494,1,"

"
1063,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,494,1139,2,"It is critical that the parties exercise the maximum restraint in order to contain the crisis. Our country once again reiterates the need to respect the sovereignty, independence and territorial integrity of Ukraine. We also reaffirm the obligation incumbent on Members of the United Nations to refrain from resorting to the threat of or use of force against the territorial integrity and political independence of any State. It is urgent that all parties involved refrain from undertaking actions that are contrary to the provisions of the Charter of the United Nations and the international agreements and treaties to which Ukraine is a party."
1064,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,1139,1141,3,"

"
1065,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,1141,1695,4,"We once again call on the parties to seek a peaceful solution to the crisis through direct political dialogue, to refrain from taking unilateral measures and to support international mediation initiatives, in accordance with General Assembly resolution 68/262.
That process must be inclusive and must ensure the rule of law, human rights, fundamental freedoms and full respect for the rights of minorities. In that context, the role of the Security Council, the Secretary-General, his Special Envoy and regional organizations continues to be fundamental."
1066,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,1695,1697,5,"

"
1067,UNSC_2014_SPV.7154_spch017_Chile.txt,UNSC_2014_SPV.7154_spch017,1697,1697,6,
1068,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,0,382,0,"Several issues were raised by our Russian colleague. I would like to answer just one.
(spoke in Russian) First, Mr. Churkin compared the situation in December and January with the current situation. We must recall that, at that time, the people were speaking out against the banditry of the authorities, and now it is bandits who are against the people. There is a difference there."
1069,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,382,384,1,"

"
1070,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,384,2196,2,"We cannot remain calm about the fact that several hundred separatists are holding thousands of people hostage to fear in towns. We see the standoffs on television in Kharkiv, Luhansk and Dnipropetrovsk.
We cannot look on while small groups of armed people, headed up, inter alia, by agents from the Russian Federation, seize State buildings and take weapons to hand out. Indeed, those are terrorist operations that have been specially organized and orchestrated.
Mr. Churkin is absolutely right, there is not much time left at all, there is just about an hour and a half. It is just as easy for him to call his President and say a few simple things to him as it is for me to do so, so I will repeat them here. The statement that Mr. Churkin has referred very negatively to several times today was made by the acting President, Mr. Turchynov, and was addressed to those people who are now creating tension in those towns, the terrorist groups of separatists. He stated: (spoke in English) ""Those not involved in shooting at Ukrainian law enforcement officers and who will surrender their weapons and leave State administrative buildings will be released from prosecution."" (spoke in Russian) Why do they not call their people and tell them to come back, sit down around the negotiating table and decide together how we can establish good neighbourly relations? That would be the right thing to do. The Government mentioned the referendum, changes to the Constitution, the retention of the language law and the fact that the problems that have cropped up over the decades and remained unsolved by previous Governments needed to be addressed at last. That is something that we need to do, but we are being prevented from doing so. I would like Mr. Churkin to listen to that and convey what he can to his Government."
1071,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,2196,2198,3,"

"
1072,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,2198,2533,4,(spoke in English) I am sincerely thankful to the members of the Security Council who spoke in favour of a peaceful resolution of the problems in Ukraine. I am sincerely thankful for that. I also thank the members of the Security Council for understanding the critical situation in Ukraine and for any kind of support they can provide.
1073,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,2533,2535,5,"

"
1074,UNSC_2014_SPV.7154_spch025_Ukraine.txt,UNSC_2014_SPV.7154_spch025,2535,2535,6,
1075,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,0,85,0,I would like to thank Assistant Secretary-General Fernandez-Taranco for his briefing.
1076,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,85,87,1,"

"
1077,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,87,292,2,"China is deeply worried about the recent escalation of the situation in Ukraine. We hope that the relevant parties will remain calm, exercise restraint and avoid any further deterioration of the situation."
1078,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,292,294,3,"

"
1079,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,294,805,4,"Settling the question of Ukraine involves the interests and concerns of all parties. It should be considered in a balanced manner. Political and diplomatic channels should continue to be pursued in order to narrow differences and settle the issue within the framework of law and order. China has consistently called on the international community to make constructive efforts and employ good offices to ease the situation in Ukraine, and will continue to support the international community in those endeavours."
1080,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,805,807,5,"

"
1081,UNSC_2014_SPV.7154_spch012_China.txt,UNSC_2014_SPV.7154_spch012,807,807,6,
1082,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,0,303,0,"Once again, since the last briefing to the Council, presented by the Secretary-General on 28 March, the situation regarding Ukraine has seriously deteriorated. This is now the tenth time that the Council has addressed the issue. The General Assembly also took up the matter on 27 March (see A/68/PV.80)."
1083,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,303,305,1,"

"
1084,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,305,742,2,"Following close to two weeks of relative calm, starting on 6 April armed individuals and separatist groups began to seize Government buildings and confiscate lethal weapons in Donetsk oblast of Ukraine, including in the cities of Donetsk, Lugansk and Kharkiv. The individuals involved called for secession from Ukraine and for joining the Russian Federation. In Donetsk, some of these individuals declared a People's Republic of Donetsk."
1085,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,742,744,3,"

"
1086,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,744,1567,4,"It has now been reported that there have been at least five new cities in eastern Ukraine targeted by uprisings and seizures of Government buildings in the past 24 hours, including the towns of Sloviansk, Kramatorsk and Druzhkivka. United Nations monitors have reported a consistent reinforcement of barricades and armed civilians on both sides. They also sighted armed militiamen with AK-47s, machine guns and sniper rifles. United Nations monitors have also reported duelling rallies in Kharkiv today, resulting in injuries to some 50 persons. On the eve of 13 April, authorities in Kyiv launched an ""anti-terror"" operation to reclaim Sloviansk, a day after it was overrun by pro-separatist activists, whom the United Nations human rights monitors on the ground have described as well-armed and well-organized militiamen."
1087,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,1567,1569,5,"

"
1088,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,1569,2156,6,"As of 13 April, at least one Ukrainian officer has been killed in a gun battle; however, the exact number of casualties in the skirmishes remains unknown.
Numerous others have been reported wounded.
Also today, Ukraine's acting President, Oleksandr Turchynov, signed a presidential decree, giving the self-declared separatists until 6 am. Kyiv time to give up their weapons in order to avoid prosecution. The President further declared in a televised address to the nation that if illegal activities were not halted, a full-scale operation involving the Ukrainian army would be launched."
1089,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,2156,2158,7,"

"
1090,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,2158,2976,8,"The Russian Federation has publicly stated on several occasions that it would be ""forced to act"" if Kyiv were to employ force against demonstrators in the East. The situation is therefore now more combustible than ever. The Secretary-General and the United Nations remain committed to the pursuit of a peaceful solution to this ever-deepening crisis. The Secretary-General has continued to speak out for the exercise of maximum restraint by all concerned and strict adherence to international law. He also continues to urge all others with influence on the situation to immediately and publicly call for restraint and a return to calm. The Secretary-General further appeals for direct and constructive dialogue between the parties, and between Kyiv and Moscow, to de-escalate the situation and address all differences."
1091,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,2976,2978,9,"

"
1092,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,2978,3582,10,"It has become painfully evident that the Ukraine crisis will continue to deepen if intensive efforts are not urgently made by all concerned to de-escalate the situation. At this moment, Ukraine teeters on the very brink. However, it is not just Ukraine that will suffer from a scenario where the likelihood of further bloodshed and violent clashes grows by the hour. Russia, which shares a long border area with Ukraine as well as the broader European region, faces a spillover effect of potentially severe consequences. Such scenarios will also have repercussions for the entire international community."
1093,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,3582,3584,11,"

"
1094,UNSC_2014_SPV.7154_spch002_UN.txt,UNSC_2014_SPV.7154_spch002,3584,3584,12,
1095,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,0,283,0,"I, too, would like to thank Assistant Secretary-General for Political Affairs Oscar Fernandez-Taranco for his briefing on the developments in Ukraine and on the involvement of the United Nations. I also welcome the presence of the Permanent Representative of Ukraine at this meeting."
1096,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,283,285,1,"

"
1097,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,285,662,2,"Argentina continues to follow the situation with concern, in particular in the east of Ukraine.
Undoubtedly, the situation has deteriorated, with further tensions and violence, and we cannot remain indifferent to that. We are deeply concerned that the tension and violence may continue and indeed worsen.
We are also concerned about the consequences for Ukraine and the region."
1098,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,662,664,3,"

"
1099,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,664,1560,4,"The delegation of Argentina reiterates that it is essential that we adhere to the principles that we subscribe to as Members of the United Nations. In particular, we must remember our commitment to non-interference in the internal affairs of States, whether militarily, politically or economically. In that respect, we believe that the action of any State or international organization must duly respect Ukraine's handling of its own affairs. As we have expressed on several occasions, the situation will not be resolved through any kind of unilateral action. It is crucial that the use of force be avoided. We join the Secretary-General today in calling on all parties to endeavour to bring calm to the situation. Maximal self-restraint must be shown, and constructive dialogue sought and established on an urgent basis in order to de-escalate the situation and address the parties' differences."
1100,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,1560,1562,5,"

"
1101,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,1562,2323,6,"In conclusion, Argentina will continue to promote dialogue and a peaceful settlement of the crisis. It is essential to step up efforts to create the conditions necessary for urgent dialogue to begin so that solutions can be found to the parties' differences and the interests of all minorities are taken into account. The multilateral meeting among the United States, the Russian Federation and the European Union that is planned for Thursday, 17 April will present an opportunity to do so. We hope that those main actors will be able to achieve the agreement necessary. We reiterate that the international community should concentrate its efforts on establishing dialogue. We stress that Ukrainians must have a democratic and peaceful outcome to the situation."
1102,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,2323,2325,7,"

"
1103,UNSC_2014_SPV.7154_spch013_Argentina.txt,UNSC_2014_SPV.7154_spch013,2325,2325,8,
1104,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,0,156,0,"I wish to thank you, Madam President, for convening this meeting. I also wish to thank Assistant Secretary-General Oscar Fernandez-Taranco for his briefing."
1105,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,156,158,1,"

"
1106,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,158,1073,2,"Lithuania is deeply concerned about the sharp deterioration of the situation in eastern Ukraine.
External forces and local provocateurs continue to fuel separatism and hatred, destabilizing the situation in eastern Ukraine on the eve of the 25 May elections.
The scenario is dangerously familiar. Where there was no unrest, unrest and chaos are being created by pro-Russian militias, again anonymous and without insignia, and again carrying modern models of assault weapons as seen in Crimea. Again, considerable Russian troops are massed on Ukraine's borders. Again, the external anti-Ukranian and anti-Western propaganda machine is in full swing, inciting suspicion, mistrust and hatred waiting to explode. Ukraine's traitor Yanukovich, who abandoned his country and fled, opening the floodgates to Crimea's annexation, is being pushed again into the daylight to clear the way for Ukraine's further dismemberment."
1107,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,1073,1075,3,"

"
1108,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,1075,1659,4,"Groups of provocateurs in the hundreds, supported by pro-Russian militias, are attacking buildings of Ukraine's State institutions and declaring independence from Ukraine, as well as announcing plans for new referendums on joining Russia, in spite of the fact that recent opinion polls clearly show that the predominant majority of people in the region see their future inextricably linked to Ukraine. In fact, about 65 per cent of the region's residents, according to opinion polls, have expressed their desire to remain part of Ukraine, while only 18.2 per cent want to join Russia."
1109,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,1659,1661,5,"

"
1110,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,1661,2185,6,"Tragically, bloodshed is happening where there was no bloodshed before pro-Russian militants started their creeping secessionist provocations. It is as clear as day that, in spite of the reassurances we heard from Moscow a few weeks ago, military aggression against Ukraine and its sovereignty, independence, and territorial integrity has not stopped with Crimea. My Government strongly condemns the actions of the separatist groups and their sponsors in the Donetsk region, as well as in the regions of Luhansk and Kharkiv."
1111,UNSC_2014_SPV.7154_spch005_Lithuania.txt,UNSC_2014_SPV.7154_spch005,2185,2187,7,"

"
